run,Latitude,Longitude,ABS_latit,log2sum_RPKM,SMN30cm_1,haiba,totP,cec_0.30_mean,nitrogen_0.30_mean,phh2o_0.30_mean,annual_solar_radiation,annual_average_temp,geo_continent,geo_loc_me5,geo_loc_me,RPKM_16S,log2_RPKM_16S,sum-RPKM,CN30cm_1,SMC30cm_1,annual_average_prec,labP,orgP,soc_0.30_mean
SRR6958482,45.6356,-110.571,45.6356,12.59678377,27.14049911,1393,532.3766479,221.623113,250.6612091,6.817989858,167213,7.542999993,North America,North America,USA: Monta,713.221,9.478205372,6194.55,3.865478039,104.9110031,420,38.58817291,132.0403442,245.3030828
SRR6958483,41.109,-111.7531,41.109,12.63000541,18.92860031,1581,297.1404114,263.1681213,317.5681763,7.123368581,194612,7.660666694,North America,North America,USA: Utah,658.93,9.363981402,6338.85,5.171090126,97.88150024,517,15.60473537,55.66345978,319.0161794
SRR6958552,45.2639,-110.8632,45.2639,13.15684468,38.62129974,1575,867.7362061,253.5968577,313.0754191,6.567202504,167519,6.648333275,North America,North America,USA: Monta,819.71,9.678969788,9132.82,9.305901527,359.4060059,502,45.57035446,162.5534668,351.7701518
SRR7042334,39.74,-123.63,39.74,10.5006029,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1287.76,10.33064803,1448.76,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042337,39.74,-123.63,39.74,11.43393486,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",2322.79,11.18164301,2766.67,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042339,39.74,-123.63,39.74,10.90363334,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1654.64,10.69230165,1915.67,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042340,39.74,-123.63,39.74,10.92855539,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1291.41,10.33473139,1949.05,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042341,39.74,-123.63,39.74,9.871474058,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",952.307,9.895282927,936.72,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042342,39.74,-123.63,39.74,10.57522723,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1049.15,10.03500524,1525.67,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042345,39.74,-123.63,39.74,11.79236328,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",2397.23,11.22715262,3546.95,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042346,39.74,-123.63,39.74,11.66043719,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",2567.08,11.32591254,3236.99,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042347,39.74,-123.63,39.74,11.48235925,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",2623.68,11.35737606,2861.11,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042348,39.74,-123.63,39.74,10.65349897,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1394.4,10.44542876,1610.73,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042350,39.74,-123.63,39.74,11.19256406,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1498.68,10.54947665,2340.44,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042351,39.74,-123.63,39.74,10.76174236,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1169.8,10.19204618,1736.23,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042353,39.74,-123.63,39.74,11.01059104,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1375.39,10.42562505,2063.09,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042354,39.74,-123.63,39.74,10.78853075,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1507.91,10.55833461,1768.77,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042356,39.74,-123.63,39.74,11.62796243,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",2139.56,11.06309842,3164.94,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042357,39.74,-123.63,39.74,11.28997275,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1760.68,10.78191701,2503.92,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042359,39.74,-123.63,39.74,11.21290366,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1287.19,10.33000931,2373.67,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042360,39.74,-123.63,39.74,11.14725581,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1852.57,10.85531234,2268.08,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042361,39.74,-123.63,39.74,10.98758379,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1424.51,10.47625003,2030.45,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042362,39.74,-123.63,39.74,10.43378363,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1137.52,10.1516762,1383.19,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042363,39.74,-123.63,39.74,10.13756756,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1071.07,10.06483706,1126.45,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042364,39.74,-123.63,39.74,10.80283944,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1625.39,10.66657021,1786.4,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042367,39.74,-123.63,39.74,10.84858382,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1309.43,10.35472322,1843.95,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042368,39.74,-123.63,39.74,11.61889935,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",3470.36,11.76086961,3145.12,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042369,39.74,-123.63,39.74,11.24612302,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1712.66,10.74202306,2428.96,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042370,39.74,-123.63,39.74,10.39026571,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1234.92,10.27020187,1342.09,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042372,39.74,-123.63,39.74,11.32761439,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1839.9,10.84541164,2570.11,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042374,39.74,-123.63,39.74,11.26823202,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1131.45,10.14395712,2466.47,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042375,39.74,-123.63,39.74,10.53402074,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",919.736,9.845076001,1482.71,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042376,39.74,-123.63,39.74,11.29053153,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1259.46,10.29858959,2504.89,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042377,39.74,-123.63,39.74,11.80174473,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",2706.66,11.40229796,3570.09,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042380,39.74,-123.63,39.74,10.96935774,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1577.37,10.62330539,2004.96,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042382,39.74,-123.63,39.74,11.30359241,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1810.92,10.8225071,2527.67,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042384,39.74,-123.63,39.74,11.26494687,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1925.12,10.91073266,2460.86,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042386,39.74,-123.63,39.74,11.75414426,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",2705.82,11.40185015,3454.22,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042387,39.74,-123.63,39.74,12.14502461,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",3197.42,11.64269255,4529.15,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042389,39.74,-123.63,39.74,10.84124197,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1648.38,10.68683315,1834.59,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042390,39.74,-123.63,39.74,11.01588194,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1521.97,10.57172421,2070.67,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7042393,39.74,-123.63,39.74,11.50957709,17.73430061,572,370.8750305,222.1352132,494.5514476,5.775642522,187430,11.42000024,North America,North America,"USA: Angelo Coast Range Reserve\, CA",1700.25,10.73153118,2915.6,5.212356567,92.4375,1613,25.62075424,97.24111176,704.665685
SRR7091522,-19.28,-43.5919,19.28,12.422777,12.03509998,1018,116.9999924,138.500824,184.6708069,4.987960943,186850,19.38266675,South America,South America,Brazil: Mis Gerais,1058.09,10.04724663,5490.71,6.361758709,76.56439972,1449,7.259714127,23.75759506,290.0918121
SRR7091523,-19.28,-43.5919,19.28,13.27730774,12.03509998,1018,116.9999924,138.500824,184.6708069,4.987960943,186850,19.38266675,South America,South America,Brazil: Mis Gerais,1010.66,9.981082021,9928.14,6.361758709,76.56439972,1449,7.259714127,23.75759506,290.0918121
SRR7091524,-19.28,-43.5919,19.28,12.98119265,12.03509998,1018,116.9999924,138.500824,184.6708069,4.987960943,186850,19.38266675,South America,South America,Brazil: Mis Gerais,1054.09,10.04178234,8085.9,6.361758709,76.56439972,1449,7.259714127,23.75759506,290.0918121
SRR7100789,42.481016,-72.178343,42.481016,14.1112604,22.49990082,297,447.8638611,228.9677938,664.9865214,4.852597682,156353,7.265666646,North America,North America,USA: Massachusetts,436.789,8.770792714,17697.53,7.045275688,158.5180054,1104,32.46244431,111.0794373,938.778417
SRR7467816,18,-65,18,12.52652125,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",2029.77,10.98710054,5900.09,,,0,,,
SRR7468327,18,-65,18,13.16959153,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",2883.08,11.49339515,9213.87,,,0,,,
SRR7468328,18,-65,18,13.02967028,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",2817.11,11.46000018,8362.22,,,0,,,
SRR7468329,18,-65,18,12.36207532,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1834.46,10.84113973,5264.48,,,0,,,
SRR7468330,18,-65,18,12.3708345,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1717.4,10.74601038,5296.54,,,0,,,
SRR7468331,18,-65,18,12.31712993,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1869.89,10.86873769,5103,,,0,,,
SRR7468582,18,-65,18,12.83724553,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",2366,11.20823436,7318.06,,,0,,,
SRR7468592,18,-65,18,12.90990996,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1765.48,10.78584476,7696.09,,,0,,,
SRR7468842,18,-65,18,12.59877134,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1801.88,10.81528722,6203.09,,,0,,,
SRR7468846,18,-65,18,13.13255275,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1935.58,10.91855022,8980.33,,,0,,,
SRR7468865,18,-65,18,12.65057834,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1633.08,10.67337975,6429.89,,,0,,,
SRR7469208,18,-65,18,13.38277126,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",2729.71,11.41453197,10681.09,,,0,,,
SRR7469209,18,-65,18,13.00686602,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",2524.78,11.30194197,8231.08,,,0,,,
SRR7469572,18,-65,18,13.26536305,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",2071.28,11.01630688,9846.28,,,0,,,
SRR7469583,18,-65,18,12.73842375,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1929.81,10.9142431,6833.57,,,0,,,
SRR7469745,18,-65,18,12.61907365,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",2153.48,11.07245421,6291,,,0,,,
SRR7470025,18,-65,18,12.33990844,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1999.65,10.96553179,5184.21,,,0,,,
SRR7470026,18,-65,18,12.42577713,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",2107.2,11.04111154,5502.14,,,0,,,
SRR7470361,18,-65,18,12.19080928,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1869.25,10.86824382,4675.19,,,0,,,
SRR7470970,18,-65,18,12.67323398,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",2076.15,11.01969497,6531.66,,,0,,,
SRR7470972,18,-65,18,12.21293405,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1682.54,10.71642509,4747.44,,,0,,,
SRR7470973,18,-65,18,12.62903553,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",2001.5,10.9668659,6334.59,,,0,,,
SRR7470978,18,-65,18,12.19595962,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1500.32,10.55105453,4691.91,,,0,,,
SRR7471037,18,-65,18,12.10406141,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1685.6,10.7190465,4402.36,,,0,,,
SRR7471038,18,-65,18,12.32199572,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1589.78,10.63461142,5120.24,,,0,,,
SRR7471040,18,-65,18,12.20887142,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1519.02,10.56892515,4734.09,,,0,,,
SRR7471042,18,-65,18,12.79687107,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",2435.74,11.25014443,7116.1,,,0,,,
SRR7471043,18,-65,18,12.34281639,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1965.67,10.94080542,5194.67,,,0,,,
SRR7471157,18,-65,18,12.9597448,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",2443.71,11.25485737,7966.58,,,0,,,
SRR7471158,18,-65,18,13.4062276,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",2978.87,11.54054945,10856.17,,,0,,,
SRR7471159,18,-65,18,11.91689458,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1125.25,10.13602985,3866.72,,,0,,,
SRR7471160,18,-65,18,12.32577484,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1631.93,10.67236346,5133.67,,,0,,,
SRR7471161,18,-65,18,11.9321926,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1193.67,10.22118833,3907.94,,,0,,,
SRR7471224,18,-65,18,13.48953817,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",2138.52,11.06239698,11501.53,,,0,,,
SRR7471225,18,-65,18,12.40907796,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1523.83,10.57348625,5438.82,,,0,,,
SRR7471226,18,-65,18,13.06913085,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1311.38,10.35687008,8594.1,,,0,,,
SRR7471323,18,-65,18,13.11627085,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1730.2,10.7567231,8879.55,,,0,,,
SRR7471324,18,-65,18,13.04606502,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1274.08,10.31524015,8457.79,,,0,,,
SRR7471325,18,-65,18,13.30859643,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1967.63,10.94224324,10145.81,,,0,,,
SRR7471326,18,-65,18,12.48067914,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1809.15,10.82109631,5715.56,,,0,,,
SRR7471327,18,-65,18,12.57165785,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1869.54,10.86846762,6087.6,,,0,,,
SRR7471329,18,-65,18,12.41805288,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1746.26,10.77005266,5472.76,,,0,,,
SRR7471330,18,-65,18,13.13196786,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",2026.36,10.98467479,8976.69,,,0,,,
SRR7471331,18,-65,18,12.99633225,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1753.47,10.77599703,8171.2,,,0,,,
SRR7471335,18,-65,18,12.65694768,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1967.26,10.94197193,6458.34,,,0,,,
SRR7471336,18,-65,18,12.56071734,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1527.84,10.57727775,6041.61,,,0,,,
SRR7471412,18,-65,18,12.28714673,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1721.09,10.74910683,4998.04,,,0,,,
SRR7471413,18,-65,18,12.84291796,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",2011.03,10.97371889,7346.89,,,0,,,
SRR7471414,18,-65,18,12.40556963,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1559.54,10.60690484,5425.61,,,0,,,
SRR7471415,18,-65,18,12.52093046,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1681.22,10.71529281,5877.27,,,0,,,
SRR7471641,18,-65,18,13.01777232,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",2345.18,11.19548294,8293.54,,,0,,,
SRR7471668,18,-65,18,12.4269985,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1582.49,10.62798067,5506.8,,,0,,,
SRR7471669,18,-65,18,12.43368975,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1532.62,10.58178432,5532.4,,,0,,,
SRR7471670,18,-65,18,12.3465165,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1492.14,10.54316719,5208.01,,,0,,,
SRR7471683,18,-65,18,12.73983967,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1554.68,10.60240195,6840.28,,,0,,,
SRR7471687,18,-65,18,13.38459355,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",2759.32,11.43009706,10694.59,,,0,,,
SRR7471701,18,-65,18,12.65908835,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1737.15,10.76250662,6467.93,,,0,,,
SRR7471702,18,-65,18,12.83245295,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1502.9,10.5535333,7293.79,,,0,,,
SRR7471703,18,-65,18,12.872571,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1892.87,10.88635962,7499.46,,,0,,,
SRR7471704,18,-65,18,12.58771424,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1558.34,10.60579432,6155.73,,,0,,,
SRR7471708,18,-65,18,12.84708867,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1469.66,10.52126672,7368.16,,,0,,,
SRR7471730,18,-65,18,13.11405951,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1693.77,10.72602227,8865.95,,,0,,,
SRR7471731,18,-65,18,13.25710788,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1746.68,10.77039961,9790.1,,,0,,,
SRR7471732,18,-65,18,12.72588598,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1464.59,10.51628114,6774.44,,,0,,,
SRR7471733,18,-65,18,12.76217438,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1866.68,10.86625892,6947,,,0,,,
SRR7471734,18,-65,18,12.68234066,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",1599.89,10.643757,6573.02,,,0,,,
SRR7472063,18,-65,18,11.79562979,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",938.526,9.874252902,3554.99,,,0,,,
SRR7472064,18,-65,18,11.63248635,,,,,,,0,,North America,North America,"Puerto Rico:Luquillo Experimental Forest Soil\, Puerto Rico",908.84,9.827882522,3174.88,,,0,,,
SRR7500502,42,-93,42,12.97110522,16.63339996,303,184.4893646,229.5143331,234.6090953,6.267942047,164089,8.70233345,North America,North America,USA: Iowa,2749.27,11.42483288,8029.56,7.345882416,122.1869965,867,9.68871212,34.56048203,206.6979116
SRR7500503,42,-93,42,12.88874896,16.63339996,303,184.4893646,229.5143331,234.6090953,6.267942047,164089,8.70233345,North America,North America,USA: Iowa,2904.96,11.50430258,7584.03,7.345882416,122.1869965,867,9.68871212,34.56048203,206.6979116
SRR7500571,42,-93,42,12.79965601,16.63339996,303,184.4893646,229.5143331,234.6090953,6.267942047,164089,8.70233345,North America,North America,USA: Iowa,2810.9,11.45681641,7129.85,7.345882416,122.1869965,867,9.68871212,34.56048203,206.6979116
SRR7500599,42,-93,42,13.74914979,16.63339996,303,184.4893646,229.5143331,234.6090953,6.267942047,164089,8.70233345,North America,North America,USA: Iowa,2629.46,11.36055084,13769.13,7.345882416,122.1869965,867,9.68871212,34.56048203,206.6979116
SRR7500797,42,-93,42,13.29128008,16.63339996,303,184.4893646,229.5143331,234.6090953,6.267942047,164089,8.70233345,North America,North America,USA: Iowa,3041.42,11.57052934,10024.76,7.345882416,122.1869965,867,9.68871212,34.56048203,206.6979116
SRR7500800,42,-93,42,13.02942873,16.63339996,303,184.4893646,229.5143331,234.6090953,6.267942047,164089,8.70233345,North America,North America,USA: Iowa,2673.66,11.3846003,8360.82,7.345882416,122.1869965,867,9.68871212,34.56048203,206.6979116
SRR7500803,42,-93,42,12.94770633,16.63339996,303,184.4893646,229.5143331,234.6090953,6.267942047,164089,8.70233345,North America,North America,USA: Iowa,2340.88,11.19283526,7900.38,7.345882416,122.1869965,867,9.68871212,34.56048203,206.6979116
SRR7500892,42,-93,42,12.71989359,16.63339996,303,184.4893646,229.5143331,234.6090953,6.267942047,164089,8.70233345,North America,North America,USA: Iowa,2221.13,11.11707812,6746.36,7.345882416,122.1869965,867,9.68871212,34.56048203,206.6979116
