0Run,Latitude,Longitude,ABS_latit,log2sum_RPKM,salinity,phosphate,density,nitrate,Depth,oxygen_sensor,temperature,O2sat,conductivity,AOU,silicate,Present.Surface.Calcite.Mean.BOv2_2,Present.Surface.Chlorophyll.Mean,Present.Surface.Iron.Mean,Present.Surface.Par.Mean.BOv2_2,Present.Surface.pH.BOv2_2,Present.Surface.Phytoplankton.Mean,Present.Surface.Primary.productivity.Mean,geo_loc_name4,geo_loc_name5,log2_RPKM_16S,sum-RPKM
SRR12480319,39.719333,-17.71615,39.719333,11.11310401,36.01021976,0.149808938,26.74731827,1.650681252,,244.6989681,15.99120413,100.9684957,4.547869819,-1.246330373,1.358328876,0.000101,0.145654,5.80E-05,32.97399902,8.234999657,1.007871,0.003255,Atlantic,Atlantic,10.73162451,2215.02
SRR12480320,-6.0822,54.6291,6.0822,11.99094068,35.1707849,0.523540994,23.9705559,4.972844202,,171.5457284,23.97070421,81.15862056,5.252464635,43.26081089,5.893696694,8.80E-05,0.127008,9.10E-05,47.34999847,8.197999954,1.011791,0.005695,Indian,Indian,11.09349019,4070.36
SRR12480321,-6.2147,54.5251,6.2147,11.93626618,35.1707849,0.523540994,23.9705559,4.972844202,,171.5457284,23.97070421,81.15862056,5.252464635,43.26081089,5.893696694,8.70E-05,0.122883,8.10E-05,47.20800018,8.197999954,0.999878,0.005368,Indian,Indian,11.05381052,3918.99
SRR12480322,-6.5524,54.29,6.5524,11.8981063,35.1707849,0.523540994,23.9705559,4.972844202,,171.5457284,23.97070421,81.15862056,5.252464635,43.26081089,5.893696694,8.10E-05,0.120536,6.70E-05,47.38600159,8.197999954,0.99511,0.005131,Indian,Indian,11.21281249,3816.69
SRR12480323,-7.0804,53.9308,7.0804,12.0047928,35.17021851,0.531253828,24.01360094,4.934825269,,173.1717391,23.7468338,82.00451914,5.219267595,41.35025976,6.08703351,7.80E-05,0.119191,5.10E-05,47.31900024,8.19699955,1.009703,0.004816,Indian,Indian,11.27858303,4109.63
SRR12480324,-7.5173,53.6292,7.5173,12.16158226,35.17021851,0.531253828,24.01360094,4.934825269,,173.1717391,23.7468338,82.00451914,5.219267595,41.35025976,6.08703351,8.40E-05,0.117512,4.20E-05,46.94900131,8.19699955,1.029075,0.00445,Indian,Indian,11.24173295,4581.43
SRR12480325,-7.7584,53.4626,7.7584,11.92558782,35.17021851,0.531253828,24.01360094,4.934825269,,173.1717391,23.7468338,82.00451914,5.219267595,41.35025976,6.08703351,8.30E-05,0.11636,3.80E-05,46.94400024,8.19699955,1.038213,0.004253,Indian,Indian,10.9011007,3890.09
SRR12480326,-8.0046,53.295,8.0046,12.21765786,35.14672961,0.527137899,24.01257079,4.716873397,,174.8701364,23.67790903,82.96282741,5.198051248,39.1062226,6.079350528,8.70E-05,0.116058,3.50E-05,47.08100128,8.19699955,1.049961,0.004164,Indian,Indian,11.12300913,4763.01
SRR12480327,-8.1086,53.0743,8.1086,11.89555635,35.14672961,0.527137899,24.01257079,4.716873397,,174.8701364,23.67790903,82.96282741,5.198051248,39.1062226,6.079350528,8.30E-05,0.115708,3.40E-05,46.84999847,8.196000099,1.052945,0.004127,Indian,Indian,10.82914396,3809.95
SRR12480328,-8.1975,52.8619,8.1975,12.27934361,35.16373952,0.526475692,24.01456996,4.606873871,,176.4433739,23.68347831,83.99218587,5.206082639,36.75010617,6.09403122,7.90E-05,0.115816,3.30E-05,47.09500122,8.196000099,1.057737,0.004131,Indian,Indian,11.04552761,4971.08
SRR12480329,-8.3752,52.6261,8.3752,11.79413965,35.16373952,0.526475692,24.01456996,4.606873871,,176.4433739,23.68347831,83.99218587,5.206082639,36.75010617,6.09403122,7.70E-05,0.116206,3.10E-05,46.8370018,8.194999695,1.068322,0.00415,Indian,Indian,10.90802477,3551.32
SRR12480330,41.9084,-16.0483,41.9084,10.77452353,35.86734844,0.203847751,26.82933617,2.492025137,,248.1120773,15.04948757,100.6867992,4.441736766,-0.905847425,1.512069112,0.000108,0.207824,4.20E-05,31.64100075,8.236000061,1.379397,0.004891,Atlantic,Atlantic,10.53630551,1751.68
SRR12480331,-8.4557,52.4785,8.4557,12.37699357,35.16373952,0.526475692,24.01456996,4.606873871,,176.4433739,23.68347831,83.99218587,5.206082639,36.75010617,6.09403122,7.80E-05,0.116246,3.10E-05,46.93500137,8.194999695,1.07028,0.00415,Indian,Indian,11.25418419,5319.2
SRR12480333,-8.7341,52.1453,8.7341,11.07505122,35.16373952,0.526475692,24.01456996,4.606873871,,176.4433739,23.68347831,83.99218587,5.206082639,36.75010617,6.09403122,8.50E-05,0.116693,2.90E-05,47.12099838,8.194999695,1.081341,0.004176,Indian,Indian,10.92099292,2157.36
SRR12480335,-9.1206,51.6169,9.1206,11.53300845,35.14597611,0.489264209,23.94299389,3.855393686,,181.8493282,23.87944103,87.4445165,5.227206707,28.70719864,5.828090917,8.80E-05,0.116567,2.60E-05,46.81000137,8.194000244,1.089696,0.00414,Indian,Indian,11.12952774,2963.34
SRR12480336,-9.2568,51.4293,9.2568,11.67345484,35.14597611,0.489264209,23.94299389,3.855393686,,181.8493282,23.87944103,87.4445165,5.227206707,28.70719864,5.828090917,8.30E-05,0.11957,3.20E-05,47.02199936,8.194000244,1.106768,0.004416,Indian,Indian,11.07521171,3266.33
SRR12480337,-9.632,51.8723,9.632,11.99462922,35.14597611,0.489264209,23.94299389,3.855393686,,181.8493282,23.87944103,87.4445165,5.227206707,28.70719864,5.828090917,8.70E-05,0.114744,2.40E-05,47.16500092,8.19699955,1.079063,0.003991,Indian,Indian,11.14747843,4080.78
SRR12480338,-9.8585,52.1461,9.8585,12.09512995,35.13684191,0.499369715,23.95381037,4.112216517,,179.8279971,23.82448387,86.00398291,5.216408661,32.03656724,5.807125557,7.80E-05,0.113923,2.40E-05,47.10800171,8.199999809,1.070895,0.003923,Indian,Indian,11.25026288,4375.19
SRR12480339,-10,52.3177,10,11.990728,35.11041042,0.455337733,23.84542601,3.482565013,,184.0610337,24.13909767,88.62712624,5.252130622,25.9549113,5.359001512,8.30E-05,0.11362,2.40E-05,46.7159996,8.201000214,1.065802,0.003903,Indian,Indian,11.44044356,4069.76
SRR12480347,2.7988,58.0615,2.7988,12.77148741,35.42699778,0.420837697,23.42825208,2.72226474,,179.9700009,26.45988119,90.59155237,5.542657534,20.61323242,5.740638006,8.30E-05,0.131835,4.90E-05,48.70600128,8.184000015,1.205484,0.005822,Indian,Indian,11.92899574,6991.99
SRR12480353,-0.5058,57.2607,0.5058,11.92451933,35.33739508,0.402390001,23.49881772,3.14087343,,182.8977276,26.00067193,91.12357167,5.498199122,19.74883205,5.556540921,7.20E-05,0.140631,3.40E-05,49.09999847,8.18999958,1.238752,0.006136,Indian,Indian,10.98171711,3887.21
SRR12480355,-29.9999,47.3732,29.9999,11.87129693,35.492339,0.191106832,25.11076873,0.613481146,,222.6854626,20.91051719,99.77127003,4.976039183,0.526953707,3.020094906,5.90E-05,0.108072,6.10E-05,40.22900009,8.255999565,0.957723,0.002396,Indian,Indian,10.97084647,3746.42
SRR12480356,39.000717,-52.50055,39.000717,11.83085188,36.01816268,0.190031203,26.04438191,2.08663882,,227.9560917,18.96248291,99.72220212,4.88658435,2.06289824,1.729489798,8.30E-05,0.426789,0.000353,31.29000092,8.251999855,1.787167,0.008187,Atlantic,Atlantic,11.09197084,3642.85
SRR12480361,-7.0392,53.9578,7.0392,12.11441583,35.17021851,0.531253828,24.01360094,4.934825269,,173.1717391,23.7468338,82.00451914,5.219267595,41.35025976,6.08703351,7.80E-05,0.119191,5.10E-05,47.31900024,8.19699955,1.009703,0.004816,Indian,Indian,10.78646568,4434.07
SRR12480362,-8.0045,53.2943,8.0045,11.87620612,35.14672961,0.527137899,24.01257079,4.716873397,,174.8701364,23.67790903,82.96282741,5.198051248,39.1062226,6.079350528,8.70E-05,0.116058,3.50E-05,47.08100128,8.19699955,1.049961,0.004164,Indian,Indian,10.67519845,3759.19
SRR12480364,-8.199,52.8602,8.199,12.47630067,35.16373952,0.526475692,24.01456996,4.606873871,,176.4433739,23.68347831,83.99218587,5.206082639,36.75010617,6.09403122,7.90E-05,0.115816,3.30E-05,47.09500122,8.196000099,1.057737,0.004131,Indian,Indian,12.07010417,5698.24
SRR12613921,36.7468,-122.0193,36.7468,11.94433505,33.51770256,1.221863925,25.85332135,11.70600361,,213.635586,11.02765324,78.37534659,3.7702931,60.7724135,13.85722456,0.00044,2.221356,0.001066,36.77199936,8.201999664,10.127569,0.074125,Pacific,Pacific,10.09501454,3940.97
SRR12613922,36.7468,-122.0193,36.7468,11.95721089,33.51770256,1.221863925,25.85332135,11.70600361,,213.635586,11.02765324,78.37534659,3.7702931,60.7724135,13.85722456,0.00044,2.221356,0.001066,36.77199936,8.201999664,10.127569,0.074125,Pacific,Pacific,10.07685567,3976.3
SRR13009789,37.35361,-0.286194,37.35361,12.5749577,,,,,30,,,,,,,0.00011,0.094329,0.001328,38.62099838,8.175000191,0.844747,0.001543,Atlantic,Atlantic,10.04747841,6101.54
SRR13122036,-9.051413,-25.909437,9.051413,12.44504589,36.53585579,0.133008678,24.39602561,0.243001282,,205.8426012,26.02481433,102.4496522,5.656616097,-4.086744567,1.131382562,5.60E-05,0.041111,7.60E-05,49.88399887,8.234999657,0.65237,0.000598,Atlantic,Atlantic,10.68991064,5576.12
SRR13122038,-9.640178,-25.344688,9.640178,12.06398485,36.53585579,0.133008678,24.39602561,0.243001282,,205.8426012,26.02481433,102.4496522,5.656616097,-4.086744567,1.131382562,5.50E-05,0.040271,7.90E-05,49.90100098,8.230999947,0.650934,0.000573,Atlantic,Atlantic,11.05614996,4281.75
SRR13122040,-10.279255,-24.73544,10.279255,12.32137289,36.64266623,0.127886097,24.57310213,0.164656361,,207.0652953,25.67437181,102.5021217,5.632711501,-3.911555636,1.054640375,6.00E-05,0.040277,8.20E-05,49.50799942,8.225999832,0.654638,0.000572,Atlantic,Atlantic,11.12372051,5118.03
SRR13122041,-10.479692,-24.54629,10.479692,12.57371582,36.64266623,0.127886097,24.57310213,0.164656361,,207.0652953,25.67437181,102.5021217,5.632711501,-3.911555636,1.054640375,5.90E-05,0.040294,8.30E-05,49.79499817,8.225000381,0.655291,0.000572,Atlantic,Atlantic,11.01694058,6096.29
SRR13122043,-12.438093,-22.678138,12.438093,12.14953438,36.82358696,0.151476693,24.93179249,0.117469197,,209.8162057,24.90478007,102.5006787,5.576445012,-3.393746927,0.988739516,6.40E-05,0.040755,9.80E-05,48.45199966,8.213000298,0.660183,0.000568,Atlantic,Atlantic,10.85905329,4543.33
SRR13122045,-13.062688,-22.083655,13.062688,12.32188583,36.90111705,0.165428982,25.0557479,0.102289904,,210.9124371,24.69122687,102.6446054,5.561820552,-3.767463133,0.963027043,6.30E-05,0.041139,0.000109,48.39699936,8.210000038,0.662684,0.000571,Atlantic,Atlantic,11.08781419,5119.85
SRR13122046,-39.120412,7.560513,39.120412,10.96632519,34.73779097,0.704009241,26.47206143,5.474190303,,263.616955,12.53292992,100.2493402,4.072538739,-0.338124636,2.449076039,0.000186,0.271518,4.80E-05,31.63699913,8.225999832,1.424967,0.005725,Atlantic,Atlantic,10.9264665,2000.75
SRR13122047,-13.253742,-21.909545,13.253742,12.69759748,36.88322848,0.170458997,25.09107889,0.102738448,,211.1407718,24.54626819,102.5612615,5.541971547,-3.678090124,0.976757657,6.70E-05,0.041349,0.000115,48.35200119,8.208999634,0.663896,0.000573,Atlantic,Atlantic,10.87775958,6642.9
SRR13122050,-13.713712,-21.49228,13.713712,12.47848904,36.88322848,0.170458997,25.09107889,0.102738448,,211.1407718,24.54626819,102.5612615,5.541971547,-3.678090124,0.976757657,6.70E-05,0.041739,0.000126,47.83000183,8.206999779,0.666369,0.000578,Atlantic,Atlantic,11.12022492,5706.89
SRR13122051,-13.85448,-21.363812,13.85448,12.72122525,36.88322848,0.170458997,25.09107889,0.102738448,,211.1407718,24.54626819,102.5612615,5.541971547,-3.678090124,0.976757657,6.90E-05,0.041864,0.000131,47.82899857,8.206999779,0.666943,0.000579,Atlantic,Atlantic,10.93009419,6752.59
SRR13122053,-14.272045,-20.984275,14.272045,12.21483211,36.91218276,0.186029444,25.21977879,0.097417351,,212.2002542,24.2220023,102.6483049,5.50195644,-4.061641262,0.99344874,6.60E-05,0.042164,0.000146,47.82500076,8.206000328,0.667265,0.000582,Atlantic,Atlantic,10.97010589,4753.69
SRR13122054,-16.134837,-19.267348,16.134837,12.00258298,36.91156896,0.201231566,25.35420109,0.082932414,,213.3805324,23.77307483,102.7664769,5.442266646,-4.56467255,0.943416485,7.70E-05,0.046656,0.000193,46.6969986,8.204000473,0.66163,0.000662,Atlantic,Atlantic,10.66003156,4103.34
SRR13122063,-17.911943,-17.464705,17.911943,12.2958378,36.82142312,0.21792376,25.41733542,0.080184007,,214.222564,23.32041759,102.4706025,5.37893536,-4.166652293,0.973417205,7.70E-05,0.048469,0.000208,45.92399979,8.204999924,0.634924,0.000697,Atlantic,Atlantic,10.90290265,5028.24
SRR13122064,-18.06347,-17.303143,18.06347,11.87881728,36.79555566,0.217511493,25.42242949,0.075546163,,214.7607233,23.2070367,102.6165114,5.367690995,-4.325875714,0.955534677,7.70E-05,0.048472,0.000208,45.9090004,8.204999924,0.632721,0.000691,Atlantic,Atlantic,10.83792748,3766
SRR13122065,-19.695712,-15.51465,19.695712,12.29124554,36.68982043,0.230054599,25.46708361,0.088060258,,216.1851298,22.77574666,102.4292835,5.308284555,-4.07838625,1.104722525,7.10E-05,0.046723,0.000201,44.70100021,8.206000328,0.6134,0.000562,Atlantic,Atlantic,10.61833044,5012.26
SRR13122066,-19.974257,-15.229425,19.974257,12.6599736,36.68982043,0.230054599,25.46708361,0.088060258,,216.1851298,22.77574666,102.4292835,5.308284555,-4.07838625,1.104722525,7.50E-05,0.046359,2.00E-04,44.65200043,8.206000328,0.610685,0.000557,Atlantic,Atlantic,10.70375653,6471.9
SRR13122074,-21.228052,-13.866367,21.228052,12.40316651,36.56223497,0.231882193,25.50413141,0.101870144,,218.3507908,22.30224491,102.3580776,5.254329114,-3.841081443,1.410421184,7.30E-05,0.044958,0.000189,44.25799942,8.204999924,0.598656,0.000504,Atlantic,Atlantic,11.32324621,5416.58
SRR13122075,-21.432493,-13.646895,21.432493,12.2169277,36.56223497,0.231882193,25.50413141,0.101870144,,218.3507908,22.30224491,102.3580776,5.254329114,-3.841081443,1.410421184,7.20E-05,0.045485,0.000184,44.15399933,8.204999924,0.599524,0.00051,Atlantic,Atlantic,10.92515384,4760.6
SRR13122076,-21.574417,-13.4954,21.574417,11.59620374,36.56223497,0.231882193,25.50413141,0.101870144,,218.3507908,22.30224491,102.3580776,5.254329114,-3.841081443,1.410421184,7.60E-05,0.045788,0.000184,43.96099854,8.204999924,0.600232,0.000513,Atlantic,Atlantic,11.26475925,3096.03
SRR13122079,-37.822288,10.265995,37.822288,11.80273445,35.19811013,0.411297117,26.2177936,2.634164929,,246.4878627,15.4339828,100.1564691,4.404232048,0.140871776,2.794272355,0.000153,0.25682,4.00E-05,33.91899872,8.227000237,1.432212,0.005746,Atlantic,Atlantic,10.9470159,3572.54
SRR13122080,-23.651918,-11.243288,23.651918,12.3369779,36.43371219,0.221523858,25.566776,0.09258406,,221.0507268,21.73501514,102.2698698,5.174606278,-3.620936753,1.67523769,6.60E-05,0.052809,0.000104,43.39599991,8.203000069,0.621052,0.000611,Atlantic,Atlantic,11.11722101,5173.69
SRR13122087,-24.988865,-9.692302,24.988865,11.9363398,36.32460531,0.210713808,25.61607597,0.075612258,,223.5262887,21.30489513,102.2872071,5.105997812,-3.845700241,1.784337799,6.20E-05,0.055179,6.20E-05,42.38499832,8.201000214,0.646943,0.000546,Atlantic,Atlantic,11.04120054,3919.19
SRR13122089,-26.498417,-7.449442,26.498417,12.35617683,36.15239915,0.192158747,25.70151928,0.076261568,,227.1130771,20.49549003,102.4200806,4.999035381,-4.197360061,1.884675764,6.20E-05,0.080612,3.20E-05,41.92300034,8.197999954,0.822606,0.001156,Atlantic,Atlantic,10.81608766,5243
SRR13122090,-36.462833,12.412667,36.462833,11.35040884,35.38010497,0.352349936,26.06308283,2.144193048,,241.1525705,16.79195963,101.0308664,4.546137401,-1.645137513,3.185142449,0.000154,0.247732,3.60E-05,36.0870018,8.227999687,1.431561,0.005833,Atlantic,Atlantic,10.84473714,2611.04
SRR13122091,-26.756537,-7.061825,26.756537,12.06815015,36.15239915,0.192158747,25.70151928,0.076261568,,227.1130771,20.49549003,102.4200806,4.999035381,-4.197360061,1.884675764,6.60E-05,0.087296,2.70E-05,41.82899857,8.197999954,0.883758,0.001348,Atlantic,Atlantic,10.84329297,4294.13
SRR13122095,-28.105178,-5.027408,28.105178,11.50541461,35.98388962,0.192302028,25.80267279,0.125870662,,231.5562722,19.62265423,102.6650296,4.895648638,-4.445943452,2.048401276,6.00E-05,0.120953,1.00E-05,41.42100143,8.19699955,1.217534,0.002233,Atlantic,Atlantic,10.93157965,2907.2
SRR13122097,-29.398343,-3.052585,29.398343,11.18449107,35.87888391,0.199884708,25.86802056,0.21329856,,234.3503977,19.09876633,102.8090043,4.828879084,-4.398591692,2.351927309,6.20E-05,0.144036,6.00E-06,40.66799927,8.197999954,1.39674,0.002918,Atlantic,Atlantic,11.23497307,2327.38
SRR13122102,-31.116002,-0.391462,31.116002,11.2635333,35.71455383,0.225304507,25.96939523,0.521628281,,239.0733628,18.17154812,102.922081,4.722179322,-4.494516404,2.844665266,7.00E-05,0.156055,8.00E-06,40.09400177,8.201000214,1.414965,0.003312,Atlantic,Atlantic,11.66791873,2458.45
SRR13122103,-32.000467,0.998152,32.000467,11.03166675,35.64478901,0.254330011,26.01015164,0.719963565,,241.2850313,17.75984146,102.8982998,4.682941073,-4.485359162,2.893874906,8.00E-05,0.163561,1.00E-05,38.88000107,8.203000069,1.417697,0.003557,Atlantic,Atlantic,11.62536639,2093.45
SRR13122107,-32.999873,1.000608,32.999873,10.99806149,35.64385932,0.265754932,26.00907689,0.849294589,,241.1574794,17.75624348,102.77228,4.683940252,-4.415095354,2.985751141,8.50E-05,0.168977,1.10E-05,38.22900009,8.206999779,1.417246,0.003697,Atlantic,Atlantic,11.45542484,2045.25
SRR13122108,-33.9346,1.030328,33.9346,10.87489684,35.56671415,0.29838803,26.05229805,1.010066664,,243.3390161,17.32597392,102.7033132,4.638386772,-4.357530399,2.849704538,9.60E-05,0.182537,1.40E-05,37.20399857,8.211999893,1.436938,0.004172,Atlantic,Atlantic,11.45912419,1877.89
SRR13122109,-33.9346,1.030328,33.9346,11.09949247,35.56671415,0.29838803,26.05229805,1.010066664,,243.3390161,17.32597392,102.7033132,4.638386772,-4.357530399,2.849704538,9.60E-05,0.182537,1.40E-05,37.20399857,8.211999893,1.436938,0.004172,Atlantic,Atlantic,11.58046115,2194.22
SRR13122111,-35.1635,1.00101,35.1635,10.92617737,35.32346707,0.407579939,26.15565518,1.725351703,,248.0842205,16.06599045,101.8272458,4.483062926,-3.498215258,2.598710174,0.000136,0.201344,2.00E-05,35.90000153,8.217000008,1.441984,0.004697,Atlantic,Atlantic,11.46250227,1945.84
SRR13122114,-36.014005,1.0081,36.014005,11.16751223,35.16157623,0.484861441,26.21934164,2.378936963,,251.3329083,15.22715805,101.2551553,4.375771409,-2.460732833,2.520105044,0.000136,0.217816,2.60E-05,34.89300156,8.220999718,1.438702,0.005035,Atlantic,Atlantic,11.3938677,2300.15
SRR13122116,-36.298232,0.999163,36.298232,10.86712427,35.15067818,0.472574545,26.21954191,2.259431291,,251.3539916,15.19726676,101.2436534,4.370181447,-2.27129753,2.520843245,0.000135,0.221068,2.70E-05,34.23199844,8.222000122,1.436545,0.005094,Atlantic,Atlantic,11.56322011,1867.8
SRR13122124,33.315008,-73.185002,33.315008,11.68359558,36.36341095,0.106790255,25.42928469,0.58153194,,215.087576,22.3220134,100.2251078,5.276084764,-0.302909024,1.319850235,9.20E-05,0.311733,0.000593,35.26300049,8.229999542,1.261793,0.006172,Atlantic,Atlantic,11.58922979,3289.37
SRR13122126,33.857605,-71.553133,33.857605,11.87440123,36.49832916,0.083011213,25.57313111,0.485319786,,217.5837795,21.82876233,100.5411718,5.235416163,-0.97772962,1.029140316,0.000103,0.372847,0.000564,35.1969986,8.236000061,1.442509,0.007316,Atlantic,Atlantic,11.21584844,3754.49
SRR13122127,33.857605,-71.553133,33.857605,11.41716686,36.49832916,0.083011213,25.57313111,0.485319786,,217.5837795,21.82876233,100.5411718,5.235416163,-0.97772962,1.029140316,0.000103,0.372847,0.000564,35.1969986,8.236000061,1.442509,0.007316,Atlantic,Atlantic,10.86714744,2734.7
SRR13122129,-37.31195,1.386663,37.31195,10.91365986,34.98861585,0.57259928,26.29136794,3.283145916,,255.6388535,14.29415712,100.7840009,4.257188661,-1.387386937,2.463090601,0.00015,0.241604,3.50E-05,33.12799835,8.225999832,1.440727,0.005527,Atlantic,Atlantic,11.09724207,1929.03
SRR13122130,33.587368,-71.292517,33.587368,11.19334671,36.49832916,0.083011213,25.57313111,0.485319786,,217.5837795,21.82876233,100.5411718,5.235416163,-0.97772962,1.029140316,1.00E-04,0.366096,0.000559,35.38000107,8.234999657,1.429548,0.007255,Atlantic,Atlantic,11.44153846,2341.71
SRR13122132,33.224163,-70.946342,33.224163,11.38934094,36.54854475,0.073874091,25.60245169,0.440007048,,218.2678739,21.74803906,100.781476,5.227366016,-1.398066394,0.927416836,9.30E-05,0.34932,0.000554,35.97999954,8.232999802,1.380772,0.006933,Atlantic,Atlantic,11.35617683,2682.46
SRR13122133,33.023,-70.757287,33.023,11.62971634,36.54854475,0.073874091,25.60245169,0.440007048,,218.2678739,21.74803906,100.781476,5.227366016,-1.398066394,0.927416836,8.80E-05,0.331156,0.000551,36.38899994,8.232999802,1.322824,0.006424,Atlantic,Atlantic,11.73964561,3168.79
SRR13122134,32.889136,-70.630297,32.889136,11.69296415,36.57625089,0.061342121,25.61878341,0.529300542,,219.313029,21.72791717,101.2079733,5.227229005,-2.039822901,0.949381039,9.60E-05,0.305474,0.000544,36.68399811,8.232000351,1.246849,0.005954,Atlantic,Atlantic,11.63865312,3310.8
SRR13122137,32.461225,-70.21267,32.461225,11.35820613,36.57625089,0.061342121,25.61878341,0.529300542,,219.313029,21.72791717,101.2079733,5.227229005,-2.039822901,0.949381039,8.80E-05,0.264386,0.000521,36.84799957,8.230999947,1.135864,0.00549,Atlantic,Atlantic,11.54509479,2625.19
SRR13122139,32.208033,-69.990652,32.208033,12.33801207,36.58907409,0.060204015,25.64382381,0.506106206,,220.0236308,21.65567362,101.3888859,5.218025616,-2.314240098,0.911626864,8.10E-05,0.255825,0.000508,36.9280014,8.229999542,1.12144,0.005504,Atlantic,Atlantic,11.23291253,5177.4
SRR13122140,-37.31195,1.386663,37.31195,10.51845646,34.98861585,0.57259928,26.29136794,3.283145916,,255.6388535,14.29415712,100.7840009,4.257188661,-1.387386937,2.463090601,0.00015,0.241604,3.50E-05,33.12799835,8.225999832,1.440727,0.005527,Atlantic,Atlantic,10.95155428,1466.8
SRR13122142,30.521748,-68.421587,30.521748,11.52689043,36.60888672,0.050675319,25.58623904,0.668756051,,219.4535377,22.00479426,101.6204169,5.265054884,-2.368856409,0.909013442,8.30E-05,0.145562,0.000471,38.92900085,8.227999687,0.871135,0.003204,Atlantic,Atlantic,11.40121553,2950.8
SRR13122144,30.399297,-68.309272,30.399297,11.50216051,36.60888672,0.050675319,25.58623904,0.668756051,,219.4535377,22.00479426,101.6204169,5.265054884,-2.368856409,0.909013442,8.50E-05,0.136264,0.000475,39.18000031,8.227999687,0.847532,0.002915,Atlantic,Atlantic,11.05053571,2900.65
SRR13122147,29.915253,-67.864185,29.915253,12.00224542,36.62907537,0.045490759,25.50804774,0.601683655,,218.3507523,22.39783814,101.8292276,5.317141079,-2.568806804,0.817235166,7.00E-05,0.113196,0.000492,39.55400085,8.227999687,0.776402,0.002303,Atlantic,Atlantic,11.00157709,4102.38
SRR13122148,29.760017,-67.722358,29.760017,11.61451201,36.62907537,0.045490759,25.50804774,0.601683655,,218.3507523,22.39783814,101.8292276,5.317141079,-2.568806804,0.817235166,7.20E-05,0.103825,0.000501,39.44499969,8.227000237,0.746992,0.002072,Atlantic,Atlantic,10.80073815,3135.57
SRR13122151,-37.589078,1.643298,37.589078,11.17812327,34.98861585,0.57259928,26.29136794,3.283145916,,255.6388535,14.29415712,100.7840009,4.257188661,-1.387386937,2.463090601,0.000174,0.24898,3.90E-05,32.5929985,8.227000237,1.445836,0.005704,Atlantic,Atlantic,10.97705091,2317.13
SRR13122153,29.194795,-67.048935,29.194795,11.8357149,36.62907537,0.045490759,25.50804774,0.601683655,,218.3507523,22.39783814,101.8292276,5.317141079,-2.568806804,0.817235166,7.10E-05,0.070993,0.00054,39.95999908,8.225999832,0.625542,0.00119,Atlantic,Atlantic,10.73527677,3655.15
SRR13122155,29.01903,-66.688535,29.01903,12.48405251,36.63709096,0.04497698,25.52201534,0.461636655,,218.7982548,22.37559727,102.1086055,5.317919913,-2.986625829,0.767757416,7.00E-05,0.061223,0.000548,39.80500031,8.225000381,0.592269,0.00093,Atlantic,Atlantic,11.31096489,5728.94
SRR13122156,28.932422,-66.512283,28.932422,12.09219224,36.65701712,0.043944481,25.40859604,0.467401011,,217.111238,22.85526321,102.183641,5.374294712,-3.120929921,0.793354701,6.90E-05,0.054247,0.000555,40.09899902,8.223999977,0.56776,0.000746,Atlantic,Atlantic,11.06027711,4366.29
SRR13122157,28.809643,-66.258997,28.809643,11.64626168,36.65701712,0.043944481,25.40859604,0.467401011,,217.111238,22.85526321,102.183641,5.374294712,-3.120929921,0.793354701,6.60E-05,0.046456,0.000565,40.05599976,8.222999573,0.539618,0.000533,Atlantic,Atlantic,10.57404473,3205.34
SRR13122158,28.701423,-66.0397,28.701423,12.22386295,36.65701712,0.043944481,25.40859604,0.467401011,,217.111238,22.85526321,102.183641,5.374294712,-3.120929921,0.793354701,6.70E-05,0.04311,0.00057,40.27399826,8.220999718,0.525913,0.00045,Atlantic,Atlantic,11.15575429,4783.54
SRR13122161,27.57961,-63.765065,27.57961,11.99298435,36.72156052,0.044494354,25.32869675,0.154626602,,217.2300938,23.31550217,103.0838609,5.422804742,-4.51047796,0.890047624,6.70E-05,0.02989,0.000632,41.09500122,8.206999779,0.42,0.000217,Atlantic,Atlantic,10.80895613,4076.13
SRR13122162,-37.589078,1.643298,37.589078,11.46368273,34.98861585,0.57259928,26.29136794,3.283145916,,255.6388535,14.29415712,100.7840009,4.257188661,-1.387386937,2.463090601,0.000174,0.24898,3.90E-05,32.5929985,8.227000237,1.445836,0.005704,Atlantic,Atlantic,11.2083624,2824.31
SRR13122166,27.198015,-62.99058,27.198015,11.54444771,36.73744238,0.047390207,25.34371294,0.147986529,,217.7079417,23.32551093,103.2375041,5.422556105,-4.63639812,0.924186783,6.50E-05,0.026243,0.000656,41.39799881,8.201999664,0.385294,0.000173,Atlantic,Atlantic,10.57718332,2986.93
SRR13122172,26.276862,-61.148003,26.276862,11.23092109,36.76025972,0.05369047,25.21188527,0.175718092,,216.2544548,23.86261668,103.3909654,5.480546066,-4.639878065,1.006180769,7.20E-05,0.019331,0.00073,41.72299957,8.196000099,0.314943,0.000113,Atlantic,Atlantic,11.2388764,2403.5
SRR13122174,-35.647625,14.013083,35.647625,11.68346838,35.43271982,0.414017162,26.00485911,2.729634217,,237.1871316,17.30215372,100.6571208,4.598855995,-1.143904643,4.179867881,0.000147,0.24918,3.70E-05,37.6969986,8.229999542,1.459599,0.006246,Atlantic,Atlantic,11.21664887,3289.08
